time,mode,idx,x,y,yaw,ref_x,ref_y,ref_yaw,track_error,yaw_error_deg,target_v,v,delta,drive_state,lane_offset,lane_active,mean_curvature
1787899210.213,FORWARD,0,0.1298,-0.0015,3.1402,0.0568,-0.0243,-3.0096,0.0765,-7.64,0.2800,0.2800,0.1870,DRIVE,0.0000,False,0.0432
1787899210.281,FORWARD,0,0.1335,0.0002,3.1391,0.0568,-0.0243,-3.0096,0.0805,-7.71,0.2800,0.2800,0.2764,DRIVE,0.0000,False,0.0432
1787899210.356,FORWARD,0,0.1351,0.0010,3.1380,0.0568,-0.0243,-3.0096,0.0823,-7.77,0.2800,0.2800,0.3190,DRIVE,0.0000,False,0.0432
1787899210.437,FORWARD,0,0.1347,0.0023,3.1374,0.0568,-0.0243,-3.0096,0.0823,-7.80,0.2800,0.2800,0.3408,DRIVE,0.0000,False,0.0432
1787899210.516,FORWARD,0,0.1339,0.0025,3.1381,0.0568,-0.0243,-3.0096,0.0816,-7.76,0.2800,0.2800,0.3502,DRIVE,0.0000,False,0.0432
1787899210.597,FORWARD,0,0.1300,0.0029,3.1407,0.0568,-0.0243,-3.0096,0.0781,-7.61,0.2800,0.2800,0.3527,DRIVE,0.0000,False,0.0432
1787899210.717,FORWARD,0,0.1212,-0.0037,-3.1345,0.0568,-0.0243,-3.0096,0.0676,-7.15,0.2795,0.2800,0.3371,DRIVE,0.0000,False,0.0432
1787899210.755,FORWARD,0,0.0973,-0.0007,-3.1081,0.0568,-0.0243,-3.0096,0.0469,-5.64,0.2796,0.2800,0.3069,DRIVE,0.0000,False,0.0432
1787899210.834,FORWARD,0,0.0702,0.0069,-3.0800,0.0568,-0.0243,-3.0096,0.0339,-4.03,0.2800,0.2800,0.2738,DRIVE,0.0000,False,0.0432
1787899210.914,FORWARD,0,0.0524,0.0016,-3.0519,0.0568,-0.0243,-3.0096,0.0263,-2.42,0.2800,0.2800,0.2200,DRIVE,0.0000,False,0.0432
1787899210.995,FORWARD,0,0.0408,-0.0040,-3.0315,0.0568,-0.0243,-3.0096,0.0259,-1.26,0.2800,0.2800,0.1637,DRIVE,0.0000,False,0.0432
1787899211.077,FORWARD,1,0.0246,-0.0098,-3.0086,0.0271,-0.0282,-3.0097,0.0186,0.06,0.2800,0.2800,0.1009,DRIVE,0.0000,False,0.0452
1787899211.155,FORWARD,2,0.0037,-0.0132,-2.9957,-0.0027,-0.0322,-3.0099,0.0200,0.82,0.2800,0.2800,0.0515,DRIVE,0.0000,False,0.0473
1787899211.237,FORWARD,3,-0.0209,-0.0198,-2.9736,-0.0325,-0.0361,-3.0103,0.0200,2.10,0.2800,0.2800,-0.0057,DRIVE,0.0000,False,0.0495
1787899211.316,FORWARD,3,-0.0368,-0.0227,-2.9685,-0.0325,-0.0361,-3.0103,0.0141,2.39,0.2800,0.2800,-0.0415,DRIVE,0.0000,False,0.0495
1787899211.395,FORWARD,3,-0.0493,-0.0230,-2.9636,-0.0325,-0.0361,-3.0103,0.0213,2.68,0.2800,0.2800,-0.0645,DRIVE,0.0000,False,0.0495
1787899211.482,FORWARD,4,-0.0668,-0.0220,-2.9588,-0.0623,-0.0401,-3.0108,0.0186,2.98,0.2800,0.2800,-0.0787,DRIVE,0.0000,False,0.0518
1787899211.556,FORWARD,4,-0.0783,-0.0300,-2.9692,-0.0623,-0.0401,-3.0108,0.0189,2.38,0.2800,0.2800,-0.0815,DRIVE,0.0000,False,0.0518
1787899211.635,FORWARD,5,-0.0906,-0.0401,-2.9732,-0.0920,-0.0440,-3.0114,0.0041,2.19,0.2800,0.2800,-0.0884,DRIVE,0.0000,False,0.0542
1787899211.727,FORWARD,6,-0.1139,-0.0440,-2.9758,-0.1218,-0.0479,-3.0121,0.0088,2.08,0.2250,0.2800,-0.0916,DRIVE,0.0000,False,0.0566
1787899211.796,FORWARD,7,-0.1443,-0.0444,-2.9765,-0.1516,-0.0517,-3.0129,0.0104,2.09,0.2800,0.2800,-0.0883,DRIVE,0.0000,False,0.0590
1787899211.964,FORWARD,8,-0.1805,-0.0484,-2.9909,-0.1814,-0.0556,-3.0138,0.0072,1.31,0.2445,0.2800,0.1018,OVERTAKE_LEFT,0.0000,False,0.0615
1787899212.036,FORWARD,8,-0.1794,-0.0556,-2.9998,-0.1814,-0.0556,-3.0138,0.0020,0.80,0.3025,0.2800,0.2741,OVERTAKE_LEFT,0.0000,False,0.0615
1787899212.115,FORWARD,8,-0.1906,-0.0603,-2.9969,-0.1814,-0.0556,-3.0138,0.0104,0.97,0.2000,0.2800,0.4443,OVERTAKE_LEFT,0.0000,False,0.0615
1787899212.197,FORWARD,9,-0.2100,-0.0570,-2.9921,-0.2112,-0.0594,-3.0148,0.0027,1.30,0.2000,0.2800,0.5800,OVERTAKE_LEFT,0.0000,False,0.0639
1787899212.285,FORWARD,10,-0.2313,-0.0551,-2.9751,-0.2410,-0.0632,-3.0159,0.0126,2.34,0.2000,0.2800,0.5800,OVERTAKE_LEFT,0.0000,False,0.0663
1787899212.359,FORWARD,11,-0.2590,-0.0587,-2.9452,-0.2708,-0.0669,-3.0170,0.0144,4.12,0.2646,0.2800,0.5800,OVERTAKE_LEFT,0.0000,False,0.0686
1787899212.437,FORWARD,11,-0.2783,-0.0613,-2.8991,-0.2708,-0.0669,-3.0170,0.0094,6.76,0.2000,0.2800,0.5800,OVERTAKE_LEFT,0.0000,False,0.0686
1787899212.518,FORWARD,12,-0.2962,-0.0693,-2.8665,-0.3006,-0.0706,-3.0183,0.0045,8.70,0.2000,0.2800,0.5800,OVERTAKE_LEFT,0.0000,False,0.0708
1787899212.597,FORWARD,12,-0.3050,-0.0787,-2.8330,-0.3006,-0.0706,-3.0183,0.0092,10.62,0.2000,0.4770,0.5800,OVERTAKE_LEFT,0.0000,False,0.0708
1787899212.679,FORWARD,13,-0.3187,-0.0846,-2.8079,-0.3304,-0.0743,-3.0196,0.0155,12.13,0.2176,0.5166,0.5800,OVERTAKE_LEFT,0.0000,False,0.0729
1787899212.761,FORWARD,13,-0.3321,-0.0884,-2.7801,-0.3304,-0.0743,-3.0196,0.0142,13.72,0.2098,0.5189,0.5800,OVERTAKE_LEFT,0.0000,False,0.0729
1787899212.840,FORWARD,14,-0.3563,-0.0921,-2.7361,-0.3602,-0.0779,-3.0209,0.0147,16.32,0.1995,0.5485,0.5800,OVERTAKE_LEFT,0.0000,False,0.0748
1787899212.916,FORWARD,15,-0.3817,-0.1029,-2.6740,-0.3900,-0.0815,-3.0224,0.0230,19.96,0.1872,0.5874,0.5800,OVERTAKE_LEFT,0.0000,False,0.0765
1787899212.996,FORWARD,16,-0.4141,-0.1272,-2.6278,-0.4198,-0.0851,-3.0239,0.0425,22.69,0.1735,0.5997,0.5800,OVERTAKE_LEFT,0.0000,False,0.0781
1787899213.078,FORWARD,17,-0.4394,-0.1423,-2.5597,-0.4497,-0.0886,-3.0254,0.0547,26.68,0.1588,0.6000,0.5087,OVERTAKE_LEFT,0.0000,False,0.0795
1787899213.156,FORWARD,18,-0.4674,-0.1675,-2.5008,-0.4795,-0.0920,-3.0271,0.0764,30.15,0.1477,0.6000,0.3782,OVERTAKE_LEFT,0.0000,False,0.0806
1787899213.236,FORWARD,19,-0.4919,-0.1894,-2.4332,-0.5093,-0.0954,-3.0288,0.0956,34.13,0.1304,0.6000,0.2154,OVERTAKE_LEFT,0.0000,False,0.0816
1787899213.316,FORWARD,20,-0.5173,-0.2164,-2.3681,-0.5392,-0.0988,-3.0306,0.1196,37.96,0.1129,0.6000,0.0364,OVERTAKE_LEFT,0.0000,False,0.0823
1787899213.399,FORWARD,20,-0.5390,-0.2373,-2.3127,-0.5392,-0.0988,-3.0306,0.1385,41.13,0.0952,0.6000,-0.1211,OVERTAKE_LEFT,0.0000,False,0.0823
1787899213.482,FORWARD,21,-0.5629,-0.2705,-2.2777,-0.5690,-0.1021,-3.0324,0.1685,43.24,0.0820,0.6000,-0.2724,OVERTAKE_LEFT,0.0000,False,0.0827
1787899213.562,FORWARD,22,-0.5893,-0.3048,-2.2695,-0.5989,-0.1053,-3.0344,0.1997,43.82,0.0721,0.6000,-0.3925,OVERTAKE_LEFT,0.0000,False,0.0830
1787899213.642,FORWARD,23,-0.6068,-0.3296,-2.2944,-0.6287,-0.1085,-3.0364,0.2222,42.51,0.0602,0.6000,-0.4489,OVERTAKE_LEFT,0.0000,False,0.0830
1787899213.721,FORWARD,24,-0.6325,-0.3483,-2.3224,-0.6586,-0.1116,-3.0384,0.2381,41.03,0.0451,0.6000,-0.4681,OVERTAKE_LEFT,0.0000,False,0.0828
1787899213.795,FORWARD,25,-0.6624,-0.3732,-2.3861,-0.6885,-0.1147,-3.0406,0.2598,37.50,0.0338,0.6000,-0.4440,OVERTAKE_LEFT,0.0000,False,0.0823
1787899213.888,FORWARD,26,-0.6985,-0.4053,-2.4648,-0.7184,-0.1177,-3.0428,0.2882,33.12,0.0254,0.6000,-0.3997,OVERTAKE_LEFT,0.0000,False,0.0816
1787899213.959,FORWARD,27,-0.7323,-0.4280,-2.4930,-0.7483,-0.1206,-3.0451,0.3078,31.64,0.0190,0.5907,-0.3858,OVERTAKE_LEFT,0.0000,False,0.0806
1787899214.039,FORWARD,28,-0.7479,-0.4556,-2.5803,-0.7782,-0.1235,-3.0476,0.3335,26.77,0.0143,0.5439,-0.3190,OVERTAKE_LEFT,0.0000,False,0.0794
1787899214.118,FORWARD,28,-0.7700,-0.4749,-2.6177,-0.7782,-0.1235,-3.0476,0.3516,24.63,0.0107,0.4960,-0.2840,OVERTAKE_LEFT,0.0000,False,0.0794
1787899214.196,FORWARD,29,-0.8052,-0.4861,-2.6777,-0.8081,-0.1263,-3.0500,0.3599,21.34,0.0080,0.4564,-0.2171,OVERTAKE_LEFT,0.0000,False,0.0780
1787899214.280,FORWARD,31,-0.8502,-0.5033,-2.7139,-0.8679,-0.1316,-3.0553,0.3721,19.56,0.0060,0.4526,-0.1606,OVERTAKE_LEFT,0.0000,False,0.0743
1787899214.360,FORWARD,32,-0.8765,-0.5230,-2.7504,-0.8978,-0.1342,-3.0581,0.3894,17.63,0.0045,0.4354,-0.1167,OVERTAKE_LEFT,0.0000,False,0.0721
1787899214.441,FORWARD,32,-0.8928,-0.5397,-2.7798,-0.8978,-0.1342,-3.0581,0.4056,15.94,0.0034,0.3997,-0.0895,OVERTAKE_LEFT,0.0000,False,0.0721
1787899214.516,FORWARD,33,-0.9252,-0.5502,-2.8064,-0.9277,-0.1366,-3.0610,0.4136,14.59,0.0025,0.3849,-0.0590,OVERTAKE_LEFT,0.0000,False,0.0697
1787899214.600,FORWARD,34,-0.9551,-0.5570,-2.8096,-0.9577,-0.1390,-3.0640,0.4180,14.57,0.0019,0.3845,-0.0483,OVERTAKE_LEFT,0.0000,False,0.0671
1787899214.678,FORWARD,35,-0.9899,-0.5610,-2.8137,-0.9876,-0.1413,-3.0671,0.4197,14.52,0.0014,0.3791,-0.0447,OVERTAKE_LEFT,0.0000,False,0.0643
1787899214.759,FORWARD,36,-1.0150,-0.5772,-2.8352,-1.0176,-0.1435,-3.0702,0.4337,13.47,0.0011,0.3737,-0.0364,OVERTAKE_LEFT,0.0000,False,0.0613
1787899214.838,FORWARD,37,-1.0352,-0.5896,-2.8327,-1.0475,-0.1456,-3.0732,0.4442,13.78,0.0008,0.3847,-0.0476,OVERTAKE_LEFT,0.0000,False,0.0583
1787899214.918,FORWARD,37,-1.0495,-0.5975,-2.8358,-1.0475,-0.1456,-3.0732,0.4520,13.60,0.0006,0.3660,-0.0641,OVERTAKE_LEFT,0.0000,False,0.0583
1787899215.002,FORWARD,38,-1.0729,-0.6011,-2.8393,-1.0775,-0.1476,-3.0761,0.4536,13.57,0.0005,0.3733,-0.0704,OVERTAKE_LEFT,0.0000,False,0.0552
1787899215.078,FORWARD,39,-1.1080,-0.6044,-2.8426,-1.1075,-0.1495,-3.0790,0.4549,13.54,0.0003,0.3680,-0.0757,OVERTAKE_LEFT,0.0000,False,0.0520
1787899215.159,FORWARD,40,-1.1283,-0.6119,-2.8460,-1.1375,-0.1513,-3.0817,0.4607,13.50,0.0003,0.3776,-0.0803,OVERTAKE_LEFT,0.0000,False,0.0489
1787899215.238,FORWARD,40,-1.1456,-0.6220,-2.8506,-1.1375,-0.1513,-3.0817,0.4707,13.24,0.6000,0.4455,-0.0024,OVERTAKE_LEFT,0.0000,False,0.0489
1787899215.315,FORWARD,41,-1.1727,-0.6334,-2.8589,-1.1674,-0.1531,-3.0843,0.4803,12.91,0.6000,0.4454,0.0287,OVERTAKE_LEFT,0.0000,False,0.0458
1787899215.401,FORWARD,42,-1.1976,-0.6437,-2.8663,-1.1974,-0.1548,-3.0869,0.4889,12.64,0.6000,0.4481,0.0377,OVERTAKE_LEFT,0.0000,False,0.0429
1787899215.482,FORWARD,43,-1.2209,-0.6513,-2.8724,-1.2274,-0.1564,-3.0893,0.4950,12.43,0.6000,0.4536,0.0388,OVERTAKE_LEFT,0.0000,False,0.0400
1787899215.555,FORWARD,44,-1.2506,-0.6547,-2.8632,-1.2574,-0.1579,-3.0917,0.4969,13.09,0.6000,0.4576,0.0241,OVERTAKE_LEFT,0.0000,False,0.0373
1787899215.640,FORWARD,45,-1.2800,-0.6589,-2.8556,-1.2874,-0.1594,-3.0939,0.4996,13.65,0.6000,0.4613,0.0025,OVERTAKE_LEFT,0.0000,False,0.0347
1787899215.722,FORWARD,46,-1.3068,-0.6703,-2.8599,-1.3174,-0.1608,-3.0961,0.5097,13.53,0.6000,0.4626,-0.0193,OVERTAKE_LEFT,0.0000,False,0.0324
1787899216.114,FORWARD,46,-1.3216,-0.6776,-2.8575,-1.3174,-0.1608,-3.0961,0.5168,13.67,0.6000,0.4452,-0.0451,OVERTAKE_LEFT,0.0000,False,0.0324
1787899216.130,FORWARD,46,-1.3258,-0.6796,-2.8568,-1.3174,-0.1608,-3.0961,0.5189,13.71,0.6000,0.4404,-0.0619,OVERTAKE_LEFT,0.0000,False,0.0324
1787899216.203,FORWARD,50,-1.4231,-0.7104,-2.8543,-1.4374,-0.1658,-3.1036,0.5448,14.28,0.6000,0.4650,-0.1141,OVERTAKE_LEFT,0.0000,False,0.0250
1787899216.278,FORWARD,52,-1.4923,-0.7360,-2.8630,-1.4975,-0.1679,-3.1068,0.5681,13.97,0.6000,0.4495,-0.1670,OVERTAKE_LEFT,0.0000,False,0.0225
1787899216.356,FORWARD,53,-1.5264,-0.7437,-2.8665,-1.5275,-0.1690,-3.1082,0.5747,13.85,0.6000,0.4437,-0.1998,OVERTAKE_LEFT,0.0000,False,0.0216
1787899216.434,FORWARD,54,-1.5550,-0.7508,-2.8806,-1.5575,-0.1699,-3.1095,0.5809,13.12,0.6000,0.4405,-0.2089,OVERTAKE_LEFT,0.0000,False,0.0209
1787899216.515,FORWARD,55,-1.5813,-0.7600,-2.8935,-1.5875,-0.1709,-3.1107,0.5891,12.45,0.6000,0.4400,-0.2105,OVERTAKE_LEFT,0.0000,False,0.0204
1787899216.593,FORWARD,56,-1.6105,-0.7730,-2.9262,-1.6175,-0.1718,-3.1118,0.6012,10.64,0.6000,0.4304,-0.1912,OVERTAKE_LEFT,0.0000,False,0.0201
1787899216.679,FORWARD,57,-1.6373,-0.7780,-2.9415,-1.6475,-0.1727,-3.1128,0.6055,9.81,0.6000,0.4300,-0.1701,OVERTAKE_LEFT,0.0000,False,0.0200
1787899216.755,FORWARD,58,-1.6608,-0.7802,-2.9616,-1.6776,-0.1735,-3.1137,0.6069,8.72,0.6000,0.4329,-0.1383,OVERTAKE_LEFT,0.0000,False,0.0201
1787899216.840,FORWARD,59,-1.6882,-0.7864,-2.9825,-1.7076,-0.1744,-3.1145,0.6124,7.56,0.6000,0.4312,-0.1062,OVERTAKE_LEFT,0.0000,False,0.0205
1787899216.916,FORWARD,60,-1.7221,-0.7934,-2.9983,-1.7376,-0.1752,-3.1151,0.6185,6.69,0.6000,0.4169,-0.2237,RETURN_RIGHT,0.0000,False,0.0210
1787899216.997,FORWARD,61,-1.7446,-0.7952,-3.0082,-1.7676,-0.1759,-3.1157,0.6197,6.16,0.6000,0.4249,-0.3964,RETURN_RIGHT,0.0000,False,0.0217
1787899217.083,FORWARD,61,-1.7692,-0.7996,-3.0215,-1.7676,-0.1759,-3.1157,0.6236,5.40,0.6000,0.4010,-0.5800,RETURN_RIGHT,0.0000,False,0.0217
1787899217.160,FORWARD,62,-1.7943,-0.8045,-3.0396,-1.7977,-0.1767,-3.1161,0.6278,4.38,0.6000,0.4143,-0.5800,RETURN_RIGHT,0.0000,False,0.0226
1787899217.239,FORWARD,63,-1.8169,-0.8096,-3.0842,-1.8277,-0.1775,-3.1164,0.6322,1.85,0.6000,0.4338,-0.5800,RETURN_RIGHT,0.0000,False,0.0237
1787899217.318,FORWARD,64,-1.8410,-0.8131,-3.1330,-1.8577,-0.1782,-3.1166,0.6351,-0.94,0.6000,0.4514,-0.5800,DRIVE,0.0000,False,0.0249
1787899217.438,FORWARD,65,-1.8673,-0.8113,3.1063,-1.8877,-0.1790,-3.1168,0.6326,-3.44,0.6000,0.4668,-0.5800,DRIVE,0.0000,False,0.0262
1787899217.479,FORWARD,66,-1.8998,-0.8055,3.0768,-1.9177,-0.1797,-3.1168,0.6260,-5.14,0.6000,0.4731,-0.5800,DRIVE,0.0000,False,0.0276
1787899217.561,FORWARD,67,-1.9238,-0.8066,3.0417,-1.9478,-0.1805,-3.1166,0.6265,-7.15,0.6000,0.4930,-0.5800,DRIVE,0.0000,False,0.0292
1787899217.640,FORWARD,67,-1.9419,-0.8093,2.9822,-1.9478,-0.1805,-3.1166,0.6289,-10.56,0.6000,0.4957,-0.5800,DRIVE,0.0000,False,0.0292
1787899217.729,FORWARD,68,-1.9742,-0.8006,2.9388,-1.9778,-0.1812,-3.1164,0.6194,-13.06,0.6000,0.5113,-0.5800,DRIVE,0.0000,False,0.0307
1787899217.804,FORWARD,69,-2.0074,-0.7916,2.8929,-2.0078,-0.1820,-3.1161,0.6097,-15.71,0.6000,0.5263,-0.5800,DRIVE,0.0000,False,0.0324
1787899217.878,FORWARD,70,-2.0343,-0.7838,2.8676,-2.0378,-0.1828,-3.1157,0.6011,-17.18,0.6000,0.5413,-0.5800,DRIVE,0.0000,False,0.0340
1787899217.960,FORWARD,71,-2.0643,-0.7783,2.7999,-2.0679,-0.1835,-3.1152,0.5948,-21.09,0.6000,0.5709,-0.5348,DRIVE,0.0000,False,0.0357
1787899218.037,FORWARD,72,-2.0929,-0.7666,2.7441,-2.0979,-0.1843,-3.1147,0.5823,-24.32,0.6000,0.5988,-0.4478,DRIVE,0.0000,False,0.0373
1787899218.115,FORWARD,73,-2.1324,-0.7473,2.6829,-2.1279,-0.1852,-3.1142,0.5622,-27.85,0.6000,0.6181,-0.3242,DRIVE,0.0000,False,0.0390
1787899218.197,FORWARD,74,-2.1589,-0.7390,2.6327,-2.1579,-0.1860,-3.1136,0.5530,-30.76,0.6000,0.6522,-0.2156,DRIVE,0.0000,False,0.0407
1787899218.277,FORWARD,75,-2.1882,-0.7223,2.5982,-2.1879,-0.1868,-3.1129,0.5355,-32.78,0.6000,0.6719,-0.1151,DRIVE,0.0000,False,0.0425
1787899218.359,FORWARD,76,-2.2138,-0.6995,2.5299,-2.2180,-0.1877,-3.1122,0.5118,-36.73,0.6000,0.7129,0.0292,DRIVE,0.0000,False,0.0444
1787899218.435,FORWARD,77,-2.2477,-0.6710,2.5122,-2.2480,-0.1886,-3.1115,0.4824,-37.79,0.6000,0.7157,0.1498,DRIVE,0.0000,False,0.0465
1787899218.520,FORWARD,79,-2.2921,-0.6462,2.4878,-2.3080,-0.1905,-3.1098,0.4560,-39.28,0.6000,0.7403,0.2637,DRIVE,0.0000,False,0.0518
1787899218.596,FORWARD,80,-2.3419,-0.6163,2.4854,-2.3380,-0.1914,-3.1089,0.4249,-39.47,0.6000,0.7190,0.3616,DRIVE,0.0000,False,0.0553
1787899218.675,FORWARD,81,-2.3744,-0.5947,2.5067,-2.3681,-0.1924,-3.1079,0.4023,-38.31,0.6000,0.7000,0.4131,DRIVE,0.0000,False,0.0596
1787899218.758,FORWARD,82,-2.4077,-0.5686,2.5552,-2.3981,-0.1935,-3.1069,0.3753,-35.59,0.6000,0.6621,0.4271,DRIVE,0.0000,False,0.0651
1787899218.835,FORWARD,84,-2.4476,-0.5464,2.6105,-2.4581,-0.1956,-3.1048,0.3510,-32.54,0.6000,0.6429,0.4067,DRIVE,0.0000,False,0.0802
1787899218.916,FORWARD,86,-2.4986,-0.5257,2.7023,-2.5181,-0.1979,-3.1024,0.3284,-27.41,0.6000,0.5973,0.3330,DRIVE,0.0000,False,0.1025
1787899218.994,FORWARD,87,-2.5357,-0.5146,2.7638,-2.5481,-0.1991,-3.1012,0.3157,-23.96,0.6000,0.5576,0.2533,DRIVE,0.0000,False,0.1168
1787899219.078,FORWARD,88,-2.5768,-0.5017,2.8293,-2.5781,-0.2003,-3.0999,0.3014,-20.28,0.6000,0.5133,0.1695,DRIVE,0.0000,False,0.1335
1787899219.157,FORWARD,89,-2.6147,-0.4883,2.8844,-2.6081,-0.2016,-3.0986,0.2868,-17.20,0.6000,0.4794,0.0930,DRIVE,0.0000,False,0.1524
1787899219.236,FORWARD,90,-2.6466,-0.4809,2.9226,-2.6381,-0.2029,-3.0972,0.2782,-15.09,0.6000,0.4617,0.0254,DRIVE,0.0000,False,0.1739
1787899219.316,FORWARD,92,-2.6819,-0.4754,2.9415,-2.6981,-0.2056,-3.0942,0.2702,-14.18,0.6000,0.4826,-0.0248,DRIVE,0.0000,False,0.2242
1787899219.395,FORWARD,92,-2.7021,-0.4714,2.9442,-2.6981,-0.2056,-3.0942,0.2658,-14.02,0.6000,0.4586,-0.0441,DRIVE,0.0000,False,0.2242
1787899219.478,FORWARD,93,-2.7299,-0.4673,2.9489,-2.7281,-0.2071,-3.0927,0.2602,-13.84,0.6000,0.4591,-0.0533,DRIVE,0.0000,False,0.2529
1787899219.556,FORWARD,94,-2.7655,-0.4614,2.9565,-2.7581,-0.2086,-3.0911,0.2529,-13.50,0.6000,0.4497,-0.0556,DRIVE,0.0000,False,0.2841
1787899219.638,FORWARD,96,-2.8097,-0.4580,2.9501,-2.8181,-0.2117,-3.0878,0.2464,-14.05,0.6000,0.4697,-0.0450,DRIVE,0.0000,False,0.3528
1787899219.714,FORWARD,97,-2.8407,-0.4530,2.9535,-2.8481,-0.2133,-3.0861,0.2398,-13.96,0.6000,0.4673,-0.0354,DRIVE,0.0000,False,0.3900
1787899219.794,FORWARD,98,-2.8663,-0.4469,2.9462,-2.8781,-0.2150,-3.0843,0.2321,-14.48,0.6000,0.4744,-0.0139,DRIVE,0.0000,False,0.4289
1787899219.877,FORWARD,98,-2.8878,-0.4409,2.9311,-2.8781,-0.2150,-3.0843,0.2261,-15.34,0.2611,0.4089,0.0522,DRIVE,0.0000,False,0.4289
1787899219.956,FORWARD,99,-2.9119,-0.4343,2.9265,-2.9081,-0.2168,-3.0825,0.2175,-15.71,0.2747,0.4194,0.0999,DRIVE,0.0000,False,0.4691
1787899220.036,FORWARD,100,-2.9423,-0.4285,2.9314,-2.9381,-0.2186,-3.0806,0.2100,-15.54,0.2880,0.4191,0.1284,DRIVE,0.0000,False,0.5104
1787899220.115,FORWARD,102,-2.9879,-0.4300,2.9381,-2.9980,-0.2224,-3.0767,0.2079,-15.38,0.2997,0.4355,0.1369,DRIVE,0.0000,False,0.5955
1787899220.195,FORWARD,103,-3.0137,-0.4286,2.9513,-3.0280,-0.2243,-3.0747,0.2047,-14.73,0.3104,0.4373,0.1312,DRIVE,0.0000,False,0.6388
1787899220.276,FORWARD,103,-3.0324,-0.4221,2.9550,-3.0280,-0.2243,-3.0747,0.1978,-14.52,0.3210,0.4160,0.1394,DRIVE,0.0000,False,0.6388
1787899220.356,FORWARD,104,-3.0616,-0.4107,2.9748,-3.0579,-0.2264,-3.0726,0.1843,-13.51,0.3331,0.4111,0.1421,DRIVE,0.0000,False,0.6825
1787899220.436,FORWARD,105,-3.0949,-0.4058,2.9885,-3.0879,-0.2285,-3.0705,0.1775,-12.84,0.3448,0.4048,0.1441,DRIVE,0.0000,False,0.7262
1787899220.514,FORWARD,106,-3.1273,-0.4082,3.0022,-3.1178,-0.2306,-3.0684,0.1778,-12.18,0.3547,0.4003,0.1385,DRIVE,0.0000,False,0.7698
1787899220.598,FORWARD,107,-3.1472,-0.4046,3.0139,-3.1478,-0.2329,-3.0652,0.1718,-11.69,0.3645,0.4103,0.1351,DRIVE,0.0000,False,0.8132
1787899220.679,FORWARD,108,-3.1699,-0.3989,3.0269,-3.1777,-0.2352,-3.0602,0.1638,-11.23,0.3745,0.4170,0.1380,DRIVE,0.0000,False,0.8561
1787899220.756,FORWARD,108,-3.1941,-0.3934,3.0396,-3.1777,-0.2352,-3.0602,0.1590,-10.51,0.3842,0.3866,0.1430,DRIVE,0.0000,False,0.8561
1787899220.837,FORWARD,109,-3.2236,-0.3918,3.0523,-3.2077,-0.2378,-3.0535,0.1549,-10.17,0.3932,0.3862,0.1514,DRIVE,0.0000,False,0.8982
1787899220.914,FORWARD,110,-3.2504,-0.3925,3.0664,-3.2376,-0.2406,-3.0448,0.1525,-9.85,0.4015,0.3889,0.1581,DRIVE,0.0000,False,0.9394
1787899220.995,FORWARD,111,-3.2789,-0.3922,3.0829,-3.2674,-0.2436,-3.0344,0.1491,-9.50,0.4093,0.3888,0.1663,DRIVE,0.0000,False,0.9794
1787899221.074,FORWARD,112,-3.3029,-0.3902,3.0966,-3.2973,-0.2470,-3.0220,0.1433,-9.43,0.4172,0.3953,0.1804,DRIVE,0.0000,False,1.0178
1787899221.158,FORWARD,112,-3.3255,-0.3900,3.1102,-3.2973,-0.2470,-3.0220,0.1457,-8.65,0.4233,0.3663,0.1865,DRIVE,0.0000,False,1.0178
1787899221.236,FORWARD,113,-3.3448,-0.3903,3.1233,-3.3271,-0.2508,-3.0077,0.1406,-8.72,0.4297,0.3784,0.1974,DRIVE,0.0000,False,1.0543
1787899221.346,FORWARD,114,-3.3762,-0.3938,-3.1408,-3.3568,-0.2550,-2.9914,0.1401,-8.56,0.4353,0.3750,0.2118,DRIVE,0.0000,False,1.0885
1787899221.397,FORWARD,114,-3.3968,-0.3955,-3.1161,-3.3568,-0.2550,-2.9914,0.1461,-7.14,0.4387,0.3443,0.2053,DRIVE,0.0000,False,1.0885
1787899221.478,FORWARD,115,-3.4106,-0.3950,-3.1062,-3.3865,-0.2598,-2.9732,0.1374,-7.62,0.4435,0.3641,0.2153,DRIVE,0.0000,False,1.1200
1787899221.560,FORWARD,115,-3.4284,-0.3941,-3.0817,-3.3865,-0.2598,-2.9732,0.1407,-6.22,0.4468,0.3372,0.2084,DRIVE,0.0000,False,1.1200
1787899221.635,FORWARD,116,-3.4507,-0.3945,-3.0735,-3.4160,-0.2651,-2.9529,0.1339,-6.91,0.4511,0.3481,0.2287,DRIVE,0.0000,False,1.1485
1787899221.718,FORWARD,117,-3.4771,-0.3945,-3.0523,-3.4454,-0.2711,-2.9305,0.1274,-6.98,0.4563,0.3512,0.2553,DRIVE,0.0000,False,1.1734
1787899221.798,FORWARD,118,-3.4968,-0.3954,-3.0332,-3.4747,-0.2777,-2.9061,0.1197,-7.28,0.4518,0.3615,0.2848,DRIVE,0.0000,False,1.1947
1787899221.879,FORWARD,118,-3.5212,-0.4002,-3.0160,-3.4747,-0.2777,-2.9061,0.1310,-6.30,0.4365,0.3254,0.3029,DRIVE,0.0000,False,1.1947
1787899221.960,FORWARD,119,-3.5450,-0.4082,-2.9965,-3.5038,-0.2851,-2.8796,0.1298,-6.70,0.4212,0.3281,0.3300,DRIVE,0.0000,False,1.2119
