t,tf_t,x,y,theta,yaw_deg,reason
1781809940.062372,1781809940.017354,-1.216737,-0.592678,-1.557418,-89.233,distance
1781809940.362339,1781809940.317104,-1.214302,-0.615492,-1.565797,-89.714,distance
1781809940.612525,1781809940.567100,-1.214199,-0.636115,-1.565667,-89.706,distance
1781809940.862405,1781809940.817112,-1.212925,-0.656234,-1.561540,-89.470,distance
1781809941.112603,1781809941.067056,-1.212739,-0.676281,-1.561631,-89.475,distance
1781809941.362377,1781809941.317072,-1.212532,-0.698597,-1.561234,-89.452,distance
1781809941.612372,1781809941.567172,-1.209701,-0.721051,-1.559829,-89.372,distance
1781809941.862457,1781809941.817059,-1.209462,-0.742546,-1.559333,-89.343,distance
1781809942.112331,1781809942.069087,-1.208201,-0.764897,-1.560925,-89.434,distance
1781809942.362324,1781809942.317237,-1.207997,-0.785459,-1.560776,-89.426,distance
1781809942.612399,1781809942.567097,-1.207795,-0.805476,-1.560353,-89.402,distance
1781809942.862376,1781809942.817572,-1.203585,-0.825885,-1.555250,-89.109,distance
1781809943.112384,1781809943.067145,-1.203268,-0.845966,-1.554958,-89.093,distance
1781809943.412636,1781809943.367265,-1.201060,-0.868569,-1.557828,-89.257,distance
1781809943.662505,1781809943.617635,-1.200792,-0.889137,-1.557646,-89.247,distance
1781809943.912379,1781809943.867382,-1.200517,-0.909853,-1.557091,-89.215,distance
1781809944.162373,1781809944.117065,-1.199666,-0.930408,-1.556315,-89.170,distance
1781809944.412325,1781809944.367389,-1.199338,-0.952581,-1.555479,-89.122,distance
1781809944.662417,1781809944.617484,-1.200768,-0.975683,-1.552696,-88.963,distance
1781809944.912665,1781809944.867300,-1.200395,-0.996121,-1.552401,-88.946,distance
1781809945.162335,1781809945.117318,-1.200004,-1.017111,-1.551748,-88.909,distance
1781809945.462335,1781809945.417416,-1.197016,-1.038217,-1.550092,-88.814,distance
1781809945.712381,1781809945.667468,-1.196565,-1.059536,-1.549365,-88.772,distance
1781809945.962379,1781809945.917210,-1.196007,-1.083327,-1.547919,-88.689,distance
1781809946.212357,1781809946.167215,-1.195521,-1.104312,-1.547139,-88.645,distance
1781809946.462397,1781809946.417402,-1.195041,-1.124392,-1.546744,-88.622,distance
1781809946.712340,1781809946.667216,-1.194039,-1.144695,-1.554702,-89.078,distance
1781809946.962540,1781809946.917109,-1.193691,-1.165776,-1.554077,-89.042,distance
1781809947.212462,1781809947.167288,-1.191950,-1.186532,-1.556311,-89.170,distance
1781809947.462561,1781809947.422908,-1.191644,-1.207756,-1.556220,-89.165,distance
1781809947.712399,1781809947.667415,-1.191293,-1.231324,-1.555460,-89.121,distance
1781809947.962493,1781809947.918640,-1.191757,-1.254403,-1.552448,-88.949,distance
1781809948.312492,1781809948.267189,-1.191330,-1.277448,-1.551949,-88.920,distance
1781809948.612438,1781809948.567387,-1.188848,-1.300855,-1.544263,-88.480,distance
1781809948.862399,1781809948.817178,-1.188300,-1.321332,-1.543580,-88.441,distance
1781809949.112427,1781809949.067284,-1.186943,-1.344205,-1.542596,-88.384,distance
1781809949.362460,1781809949.319521,-1.184075,-1.367883,-1.540595,-88.270,distance
1781809949.612412,1781809949.567335,-1.183367,-1.391123,-1.540149,-88.244,distance
1781809949.862434,1781809949.817621,-1.181308,-1.412223,-1.539109,-88.184,distance
1781809950.117321,1781809950.067251,-1.180666,-1.432283,-1.538464,-88.147,distance
1781809950.362393,1781809950.317125,-1.179972,-1.453501,-1.537630,-88.100,distance
1781809950.662392,1781809950.617382,-1.178564,-1.473620,-1.535096,-87.955,distance
1781809950.862367,1781809950.817081,-1.177795,-1.495152,-1.534801,-87.938,distance
1781809951.012436,1781809950.967391,-1.177114,-1.515906,-1.536124,-88.013,distance
1781809951.312491,1781809951.276824,-1.176377,-1.536859,-1.535125,-87.956,distance
1781809951.662373,1781809951.617541,-1.175155,-1.559946,-1.535110,-87.955,distance
1781809951.912344,1781809951.867070,-1.173287,-1.580588,-1.535273,-87.965,distance
1781809952.162416,1781809952.117331,-1.172404,-1.605221,-1.534595,-87.926,distance
1781809952.412344,1781809952.367630,-1.169949,-1.625466,-1.531479,-87.747,distance
1781809952.712375,1781809952.667225,-1.168975,-1.649908,-1.530287,-87.679,distance
1781809952.962379,1781809952.918584,-1.167559,-1.672895,-1.531970,-87.775,distance
1781809953.212447,1781809953.167051,-1.166566,-1.695183,-1.531973,-87.776,distance
1781809953.465389,1781809953.417139,-1.165677,-1.717968,-1.531479,-87.747,distance
1781809953.762574,1781809953.718508,-1.167344,-1.739334,-1.535573,-87.982,distance
1781809954.062626,1781809954.017029,-1.166525,-1.762409,-1.535275,-87.965,distance
1781809954.362607,1781809954.317377,-1.163402,-1.784963,-1.536691,-88.046,distance
1781809954.612443,1781809954.567208,-1.162614,-1.807926,-1.536176,-88.016,distance
1781809954.912372,1781809954.869009,-1.161324,-1.828932,-1.537290,-88.080,distance
1781809955.212428,1781809955.167624,-1.160370,-1.852942,-1.537095,-88.069,distance
1781809955.462682,1781809955.417036,-1.159651,-1.873973,-1.535903,-88.001,distance
1781809955.712377,1781809955.667206,-1.160287,-1.897909,-1.536945,-88.060,distance
1781809955.962785,1781809955.917219,-1.159578,-1.918776,-1.536454,-88.032,distance
1781809956.262549,1781809956.217363,-1.157643,-1.940208,-1.538711,-88.162,distance
1781809956.512463,1781809956.467133,-1.156927,-1.962338,-1.538364,-88.142,distance
1781809956.762369,1781809956.717139,-1.156248,-1.982990,-1.537370,-88.085,distance
1781809957.012632,1781809956.967146,-1.158930,-2.006686,-1.538188,-88.132,distance
1781809957.262422,1781809957.217094,-1.158230,-2.028045,-1.537890,-88.115,distance
1781809957.512334,1781809957.467097,-1.159236,-2.052776,-1.536006,-88.007,distance
1781809957.812465,1781809957.767137,-1.158431,-2.075678,-1.535259,-87.964,distance
1781809958.112339,1781809958.067059,-1.157679,-2.097060,-1.537887,-88.114,distance
1781809958.362572,1781809958.317115,-1.158927,-2.120059,-1.545670,-88.560,distance
1781809958.612450,1781809958.567092,-1.158396,-2.143256,-1.551369,-88.887,distance
1781809958.912373,1781809958.867130,-1.159752,-2.166578,-1.562970,-89.552,distance
1781809959.162356,1781809959.117166,-1.159627,-2.188353,-1.568083,-89.845,distance
1781809959.412336,1781809959.367167,-1.158612,-2.209750,-1.571270,-90.027,distance
1781809959.662329,1781809959.617376,-1.157602,-2.230157,-1.574015,-90.184,distance
1781809959.965518,1781809959.917136,-1.157725,-2.252330,-1.579594,-90.504,distance
1781809960.262448,1781809960.217107,-1.153926,-2.272176,-1.586380,-90.893,distance
1781809960.512400,1781809960.467164,-1.154283,-2.292543,-1.591469,-91.184,distance
1781809960.762588,1781809960.717111,-1.154164,-2.315966,-1.599325,-91.635,distance
1781809961.012325,1781809960.968918,-1.154826,-2.337598,-1.604812,-91.949,distance
1781809961.312402,1781809961.267130,-1.155669,-2.360755,-1.610461,-92.273,distance
1781809961.512410,1781809961.467087,-1.157617,-2.381643,-1.614296,-92.492,distance
1781809961.762400,1781809961.717344,-1.158544,-2.402033,-1.619444,-92.787,distance
1781809962.012398,1781809961.967061,-1.159156,-2.428597,-1.620473,-92.846,distance
1781809962.262393,1781809962.217361,-1.160041,-2.451165,-1.624380,-93.070,distance
1781809962.562331,1781809962.517038,-1.161345,-2.474478,-1.629904,-93.387,distance
1781809962.812380,1781809962.767376,-1.160828,-2.495827,-1.630788,-93.437,distance
1781809963.112329,1781809963.067175,-1.162311,-2.519695,-1.635907,-93.731,distance
1781809963.362347,1781809963.317491,-1.165542,-2.543635,-1.646711,-94.350,distance
1781809963.612361,1781809963.568339,-1.167260,-2.565646,-1.651854,-94.644,distance
1781809963.862372,1781809963.817239,-1.168927,-2.585719,-1.656586,-94.915,distance
1781809964.112394,1781809964.067270,-1.171843,-2.607445,-1.660919,-95.164,distance
1781809964.362338,1781809964.317445,-1.173853,-2.629204,-1.665911,-95.450,distance
1781809964.562634,1781809964.517069,-1.175501,-2.649395,-1.669253,-95.641,distance
1781809964.812378,1781809964.767192,-1.177613,-2.671512,-1.674098,-95.919,distance
1781809965.062368,1781809965.017042,-1.179768,-2.691883,-1.679765,-96.243,distance
1781809965.312343,1781809965.267655,-1.184047,-2.715111,-1.685036,-96.545,distance
1781809965.812354,1781809965.767162,-1.186759,-2.738131,-1.692323,-96.963,distance
1781809966.062430,1781809966.017208,-1.189890,-2.761536,-1.702311,-97.535,distance
1781809966.512471,1781809966.467137,-1.192863,-2.783495,-1.709804,-97.965,distance
1781809966.762628,1781809966.717336,-1.195606,-2.807480,-1.720281,-98.565,distance
1781809966.962438,1781809966.917113,-1.197007,-2.829725,-1.732909,-99.288,distance
1781809967.162328,1781809967.117197,-1.200313,-2.849493,-1.742951,-99.864,distance
1781809967.462563,1781809967.417681,-1.202978,-2.871886,-1.758194,-100.737,distance
1781809967.762549,1781809967.717256,-1.207328,-2.894168,-1.771486,-101.499,distance
1781809967.962291,1781809967.917105,-1.211657,-2.916197,-1.783189,-102.169,distance
1781809968.212236,1781809968.167019,-1.216297,-2.937123,-1.799225,-103.088,distance
1781809968.462390,1781809968.417116,-1.221476,-2.958617,-1.820103,-104.284,distance
1781809968.662370,1781809968.617290,-1.226348,-2.978877,-1.832832,-105.014,distance
1781809968.962369,1781809968.917314,-1.232063,-2.999388,-1.857067,-106.402,distance
1781809969.212372,1781809969.167425,-1.238904,-3.020827,-1.886431,-108.085,distance
1781809969.762446,1781809969.717475,-1.244281,-3.036806,-1.909812,-109.424,time
1781809970.062431,1781809970.017259,-1.254713,-3.058614,-1.939434,-111.121,distance
1781809970.312322,1781809970.267064,-1.263241,-3.079980,-1.968341,-112.778,distance
1781809970.512339,1781809970.467071,-1.269445,-3.101899,-1.990375,-114.040,distance
1781809970.762383,1781809970.717060,-1.278231,-3.120974,-2.020430,-115.762,distance
1781809971.062346,1781809971.017097,-1.287086,-3.141764,-2.049606,-117.434,distance
1781809971.312411,1781809971.267211,-1.297212,-3.160806,-2.074089,-118.837,distance
1781809971.512369,1781809971.467028,-1.305667,-3.179766,-2.094636,-120.014,distance
1781809971.762514,1781809971.717092,-1.318046,-3.200688,-2.120859,-121.516,distance
1781809972.012400,1781809971.967285,-1.330108,-3.219596,-2.141455,-122.696,distance
1781809972.312421,1781809972.267035,-1.342269,-3.238237,-2.159709,-123.742,distance
1781809972.662389,1781809972.617260,-1.355284,-3.257398,-2.179233,-124.861,distance
1781809972.862344,1781809972.818248,-1.369089,-3.278542,-2.196177,-125.832,distance
1781809973.062345,1781809973.017225,-1.381089,-3.294916,-2.215068,-126.914,distance
1781809973.362357,1781809973.317158,-1.394976,-3.313600,-2.238255,-128.243,distance
1781809973.662336,1781809973.617358,-1.408990,-3.331090,-2.257563,-129.349,distance
1781809973.912366,1781809973.867516,-1.422370,-3.347177,-2.275786,-130.393,distance
1781809974.162408,1781809974.117060,-1.435119,-3.365567,-2.298445,-131.691,distance
1781809974.412325,1781809974.367024,-1.450585,-3.382653,-2.318775,-132.856,distance
1781809974.662352,1781809974.617188,-1.465325,-3.398252,-2.336782,-133.888,distance
1781809974.962525,1781809974.917096,-1.480348,-3.413649,-2.354368,-134.895,distance
1781809975.212413,1781809975.167154,-1.496500,-3.429601,-2.375776,-136.122,distance
1781809975.462468,1781809975.417537,-1.513203,-3.444147,-2.400426,-137.534,distance
1781809975.712576,1781809975.667240,-1.528623,-3.457977,-2.426558,-139.032,distance
1781809976.062354,1781809976.018260,-1.544979,-3.470487,-2.456265,-140.734,distance
1781809976.462433,1781809976.417515,-1.563025,-3.484932,-2.483990,-142.322,distance
1781809976.712468,1781809976.667444,-1.581818,-3.497286,-2.521996,-144.500,distance
1781809976.962401,1781809976.917136,-1.601839,-3.511185,-2.553417,-146.300,distance
1781809977.262401,1781809977.217420,-1.622222,-3.523989,-2.583647,-148.032,distance
1781809977.512385,1781809977.467142,-1.639742,-3.534668,-2.610828,-149.589,distance
1781809977.812404,1781809977.767320,-1.659420,-3.547824,-2.643667,-151.471,distance
1781809978.112495,1781809978.068055,-1.680213,-3.557516,-2.681969,-153.666,distance
1781809978.362448,1781809978.317507,-1.699550,-3.566844,-2.708674,-155.196,distance
1781809978.612336,1781809978.567400,-1.719748,-3.577935,-2.733811,-156.636,distance
1781809978.862377,1781809978.817427,-1.739346,-3.586145,-2.761373,-158.215,distance
1781809979.162420,1781809979.117245,-1.760735,-3.590956,-2.788745,-159.783,distance
1781809979.412351,1781809979.367091,-1.780094,-3.597877,-2.813370,-161.194,distance
1781809979.662359,1781809979.617450,-1.803735,-3.604986,-2.851468,-163.377,distance
1781809979.862340,1781809979.817288,-1.823606,-3.610699,-2.879346,-164.974,distance
1781809980.012399,1781809979.967297,-1.843701,-3.616657,-2.897724,-166.027,distance
1781809980.362374,1781809980.317041,-1.867297,-3.622721,-2.926580,-167.681,distance
1781809980.612342,1781809980.567272,-1.886939,-3.626993,-2.950099,-169.028,distance
1781809980.862317,1781809980.817071,-1.909563,-3.631106,-2.980887,-170.792,distance
1781809981.012336,1781809980.967125,-1.931394,-3.638760,-2.996282,-171.674,distance
1781809981.262329,1781809981.217282,-1.953837,-3.641763,-3.026780,-173.422,distance
1781809981.612340,1781809981.568878,-1.974182,-3.642995,-3.049311,-174.713,distance
1781809981.912345,1781809981.867538,-1.998745,-3.644265,-3.080171,-176.481,distance
1781809982.112569,1781809982.067094,-2.019359,-3.643147,-3.111709,-178.288,distance
1781809982.562341,1781809982.517058,-2.040849,-3.641453,-3.136722,-179.721,distance
1781809982.762383,1781809982.717103,-2.060884,-3.641515,-3.139522,-179.881,distance
1781809982.962394,1781809982.917156,-2.082857,-3.641559,-3.139530,-179.882,distance
1781809983.212335,1781809983.167223,-2.103724,-3.638586,-3.138307,-179.812,distance
1781809983.462336,1781809983.423605,-2.126397,-3.638672,-3.137014,-179.738,distance
1781809983.712590,1781809983.667264,-2.147639,-3.638438,-3.134583,-179.598,distance
1781809983.967548,1781809983.917127,-2.168503,-3.637623,-3.129951,-179.333,distance
1781809984.262221,1781809984.220904,-2.189427,-3.637875,-3.128741,-179.264,distance
1781809984.612182,1781809984.567234,-2.211519,-3.635403,-3.128954,-179.276,distance
1781809984.865845,1781809984.817271,-2.235189,-3.635721,-3.127374,-179.185,distance
1781809985.112387,1781809985.067374,-2.257203,-3.636181,-3.127694,-179.204,distance
1781809985.362477,1781809985.317613,-2.278774,-3.636487,-3.126875,-179.157,distance
1781809985.612370,1781809985.567182,-2.299312,-3.636800,-3.125738,-179.092,distance
