t,tf_t,x,y,theta,yaw_deg,reason
1781701689.828497,1781701689.791073,2.426363,-0.415189,1.457194,83.491,distance
1781701690.178360,1781701690.141077,2.424461,-0.393761,1.496583,85.748,distance
1781701690.431640,1781701690.391161,2.425722,-0.372771,1.535721,87.990,distance
1781701690.728463,1781701690.691078,2.422759,-0.351094,1.603782,91.890,distance
1781701691.128354,1781701691.091187,2.416904,-0.331153,1.639722,93.949,distance
1781701691.528456,1781701691.491021,2.412926,-0.308597,1.674276,95.929,distance
1781701691.928390,1781701691.891192,2.399433,-0.290592,1.742593,99.843,distance
1781701692.078391,1781701692.042746,2.402770,-0.265926,1.781312,102.062,distance
1781701692.528455,1781701692.491860,2.396293,-0.246017,1.825129,104.572,distance
1781701692.828437,1781701692.791011,2.389845,-0.222778,1.866185,106.925,distance
1781701693.228450,1781701693.191290,2.380678,-0.204491,1.916647,109.816,distance
1781701693.628476,1781701693.591418,2.368302,-0.185687,1.957813,112.174,distance
1781701693.728405,1781701693.691029,2.360086,-0.159654,1.985978,113.788,distance
1781701693.978354,1781701693.941033,2.350856,-0.139216,2.026832,116.129,distance
1781701694.228358,1781701694.191775,2.338084,-0.120560,2.065956,118.371,distance
1781701694.578327,1781701694.542577,2.328306,-0.103080,2.102833,120.483,distance
1781701694.928391,1781701694.891019,2.317902,-0.085912,2.134410,122.293,distance
1781701695.328577,1781701695.295529,2.303326,-0.067007,2.183435,125.102,distance
1781701695.528890,1781701695.491556,2.292765,-0.048225,2.227798,127.643,distance
1781701695.828373,1781701695.791388,2.282408,-0.028987,2.255907,129.254,distance
1781701696.228366,1781701696.191219,2.265284,-0.014490,2.292271,131.337,distance
1781701696.478343,1781701696.441029,2.251044,0.001291,2.326907,133.322,distance
1781701696.678610,1781701696.644143,2.233506,0.011303,2.368657,135.714,distance
1781701696.878417,1781701696.841386,2.210866,0.022996,2.415380,138.391,distance
1781701697.128399,1781701697.092073,2.190879,0.029196,2.445555,140.120,distance
1781701697.478407,1781701697.441116,2.172770,0.041923,2.482728,142.250,distance
1781701697.778470,1781701697.741477,2.152835,0.056867,2.522862,144.549,distance
1781701698.028417,1781701697.991153,2.135601,0.067593,2.564843,146.955,distance
1781701698.278397,1781701698.241126,2.116840,0.074947,2.606835,149.361,distance
1781701698.678348,1781701698.640985,2.095480,0.080136,2.650450,151.860,distance
1781701698.978350,1781701698.941084,2.075578,0.086249,2.690560,154.158,distance
1781701699.228588,1781701699.191178,2.055510,0.095604,2.728660,156.341,distance
1781701699.528362,1781701699.491030,2.036150,0.103090,2.758333,158.041,distance
1781701700.028594,1781701699.991240,2.023429,0.111225,2.813261,161.188,time
1781701700.278400,1781701700.241064,2.002739,0.113524,2.856500,163.665,distance
1781701700.578376,1781701700.541018,1.980972,0.119257,2.895307,165.889,distance
1781701700.928382,1781701700.891158,1.961342,0.123919,2.926105,167.653,distance
1781701701.228544,1781701701.190996,1.938137,0.128690,2.963945,169.822,distance
1781701701.428346,1781701701.391140,1.918203,0.124986,3.000279,171.903,distance
1781701701.678377,1781701701.641072,1.891424,0.128938,3.046431,174.548,distance
1781701701.978410,1781701701.941031,1.870005,0.131655,3.077202,176.311,distance
1781701702.428469,1781701702.391057,1.847140,0.129783,3.120077,178.767,distance
1781701702.828675,1781701702.791356,1.822311,0.123226,-3.096220,-177.400,distance
1781701703.128596,1781701703.091140,1.802037,0.118074,-3.085980,-176.814,distance
1781701703.478387,1781701703.441264,1.779582,0.116795,-3.083088,-176.648,distance
1781701703.728525,1781701703.691067,1.757641,0.117421,-3.079639,-176.450,distance
1781701703.978380,1781701703.945474,1.737500,0.116149,-3.076906,-176.294,distance
1781701704.278423,1781701704.241236,1.713817,0.113390,-3.070864,-175.948,distance
1781701704.530045,1781701704.496316,1.693132,0.110403,-3.065110,-175.618,distance
1781701704.878391,1781701704.841254,1.669831,0.108585,-3.062236,-175.453,distance
1781701705.428415,1781701705.392141,1.661567,0.108564,-3.052234,-174.880,time
1781701705.928455,1781701705.891076,1.661567,0.108564,-3.052182,-174.877,time
1781701706.478795,1781701706.441042,1.661567,0.108564,-3.052123,-174.874,time
1781701707.028486,1781701706.991187,1.661567,0.108564,-3.051968,-174.865,time
1781701707.578375,1781701707.541030,1.661567,0.108564,-3.051822,-174.857,time
1781701708.128217,1781701708.091060,1.661567,0.108564,-3.051681,-174.848,time
1781701708.628499,1781701708.593394,1.661567,0.108564,-3.051549,-174.841,time
1781701709.178528,1781701709.141154,1.661567,0.108564,-3.051379,-174.831,time
1781701709.728399,1781701709.691203,1.661567,0.108564,-3.051267,-174.825,time
1781701710.178401,1781701710.141506,1.640592,0.106648,-3.049278,-174.711,distance
1781701710.428436,1781701710.392767,1.617394,0.104470,-3.046019,-174.524,distance
1781701710.678380,1781701710.641009,1.597494,0.101530,-3.051375,-174.831,distance
1781701710.928429,1781701710.891446,1.576732,0.099585,-3.049277,-174.711,distance
1781701711.229734,1781701711.191028,1.555027,0.097554,-3.047043,-174.583,distance
1781701711.628462,1781701711.591029,1.535919,0.090073,-3.039297,-174.139,distance
1781701711.928616,1781701711.891096,1.514796,0.087891,-3.037583,-174.041,distance
1781701712.228390,1781701712.191091,1.492729,0.088606,-3.033247,-173.792,distance
1781701712.528481,1781701712.491011,1.470984,0.086228,-3.031918,-173.716,distance
1781701712.828557,1781701712.791579,1.448111,0.085451,-3.035033,-173.895,distance
1781701713.128367,1781701713.091036,1.425677,0.083116,-3.033791,-173.823,distance
1781701713.428422,1781701713.394652,1.402351,0.080572,-3.031814,-173.710,distance
1781701713.681805,1781701713.641076,1.382334,0.079673,-3.027830,-173.482,distance
1781701714.078423,1781701714.041145,1.360495,0.077205,-3.031424,-173.688,distance
1781701714.328353,1781701714.294051,1.337976,0.074754,-3.035847,-173.941,distance
1781701714.628392,1781701714.591147,1.316740,0.070742,-3.039181,-174.132,distance
1781701714.929212,1781701714.891219,1.293725,0.068405,-3.040719,-174.220,distance
1781701715.178935,1781701715.141052,1.272366,0.064079,-3.038432,-174.089,distance
1781701715.478363,1781701715.441579,1.251295,0.061883,-3.036996,-174.007,distance
1781701715.778443,1781701715.741180,1.228401,0.056828,-3.033753,-173.821,distance
1781701716.028361,1781701715.991028,1.207513,0.051322,-3.030015,-173.607,distance
1781701716.328457,1781701716.291047,1.184741,0.048754,-3.027809,-173.481,distance
1781701716.628331,1781701716.591095,1.161162,0.049102,-3.028327,-173.510,distance
1781701716.928393,1781701716.891224,1.138488,0.046503,-3.026452,-173.403,distance
1781701717.228385,1781701717.191053,1.113606,0.046168,-3.023279,-173.221,distance
1781701717.528493,1781701717.491023,1.090280,0.043663,-3.021029,-173.092,distance
1781701717.828464,1781701717.791161,1.066539,0.040764,-3.019355,-172.996,distance
1781701718.128680,1781701718.091061,1.045124,0.039360,-3.019535,-173.007,distance
1781701718.478396,1781701718.441288,1.023166,0.036653,-3.017988,-172.918,distance
1781701718.828392,1781701718.791045,1.001243,0.034190,-3.021179,-173.101,distance
1781701719.078351,1781701719.041034,0.981086,0.031780,-3.024659,-173.300,distance
1781701719.478365,1781701719.441142,0.959890,0.028849,-3.028252,-173.506,distance
1781701719.778627,1781701719.741124,0.938113,0.026405,-3.032475,-173.748,distance
1781701720.079884,1781701720.041291,0.914291,0.023841,-3.037020,-174.008,distance
1781701720.328466,1781701720.291370,0.892040,0.022851,-3.040201,-174.191,distance
1781701720.628364,1781701720.591095,0.869244,0.020568,-3.044440,-174.434,distance
1781701720.980175,1781701720.941260,0.848886,0.020036,-3.051099,-174.815,distance
1781701721.278623,1781701721.241308,0.827759,0.018154,-3.055086,-175.044,distance
1781701721.578355,1781701721.541033,0.801559,0.014690,-3.059376,-175.289,distance
1781701721.878413,1781701721.841030,0.778343,0.012746,-3.063307,-175.515,distance
1781701722.178388,1781701722.141114,0.756521,0.011069,-3.067195,-175.737,distance
1781701722.478398,1781701722.441040,0.733941,0.009704,-3.067770,-175.770,distance
1781701722.778373,1781701722.741250,0.713244,0.008195,-3.068816,-175.830,distance
1781701723.178403,1781701723.141057,0.691765,0.005465,-3.073153,-176.079,distance
1781701723.478502,1781701723.441213,0.667451,0.003789,-3.072506,-176.042,distance
1781701723.728352,1781701723.692709,0.645111,0.002237,-3.071691,-175.995,distance
1781701723.978482,1781701723.941027,0.623166,0.002717,-3.076950,-176.296,distance
1781701724.228353,1781701724.191345,0.602741,0.001388,-3.076128,-176.249,distance
1781701724.479575,1781701724.440967,0.582570,-0.001848,-3.079202,-176.425,distance
1781701724.778568,1781701724.741030,0.559713,-0.003286,-3.078022,-176.358,distance
1781701725.078536,1781701725.041035,0.537630,-0.004701,-3.077095,-176.305,distance
1781701725.378386,1781701725.341094,0.516424,-0.008100,-3.074444,-176.153,distance
1781701725.678568,1781701725.641041,0.494292,-0.009600,-3.072889,-176.064,distance
1781701726.028433,1781701725.992612,0.471064,-0.009651,-3.069831,-175.888,distance
1781701726.328363,1781701726.293231,0.450431,-0.011190,-3.063285,-175.513,distance
1781701726.628399,1781701726.590969,0.427813,-0.013004,-3.059564,-175.300,distance
1781701726.929668,1781701726.891418,0.405847,-0.015586,-3.061176,-175.392,distance
1781701727.230374,1781701727.191225,0.383629,-0.017399,-3.058519,-175.240,distance
1781701727.528391,1781701727.491160,0.361656,-0.021749,-3.050736,-174.794,distance
1781701727.778411,1781701727.741036,0.341504,-0.023608,-3.048297,-174.655,distance
1781701728.128474,1781701728.091028,0.319016,-0.022212,-3.044107,-174.415,distance
1781701728.428361,1781701728.392378,0.297828,-0.024338,-3.037861,-174.057,distance
1781701728.728529,1781701728.691337,0.276261,-0.026641,-3.030908,-173.658,distance
1781701729.028244,1781701728.991020,0.253255,-0.028607,-3.019833,-173.024,distance
1781701729.378423,1781701729.341014,0.230111,-0.031490,-3.015891,-172.798,distance
1781701729.778491,1781701729.741025,0.209395,-0.037333,-3.016878,-172.854,distance
1781701730.078534,1781701730.041048,0.186724,-0.040141,-3.020833,-173.081,distance
1781701730.328357,1781701730.291026,0.163798,-0.042888,-3.024808,-173.309,distance
1781701730.828408,1781701730.791141,0.145992,-0.043308,-3.031119,-173.670,time
1781701731.328760,1781701731.291063,0.146140,-0.043292,-3.030990,-173.663,time
1781701731.778433,1781701731.741103,0.126132,-0.045516,-3.030676,-173.645,distance
1781701732.328396,1781701732.293301,0.113882,-0.048878,-3.027434,-173.459,time
1781701732.828845,1781701732.791065,0.113878,-0.048879,-3.027317,-173.452,time
1781701733.378386,1781701733.341729,0.113878,-0.048879,-3.027090,-173.440,time
1781701733.878419,1781701733.841025,0.113878,-0.048879,-3.026870,-173.427,time
1781701734.378423,1781701734.341034,0.113878,-0.048879,-3.026723,-173.418,time
1781701734.928378,1781701734.891058,0.113878,-0.048879,-3.026558,-173.409,time
1781701735.428509,1781701735.391029,0.113878,-0.048879,-3.026427,-173.401,time
1781701735.928606,1781701735.891040,0.113878,-0.048879,-3.026146,-173.385,time
1781701736.478359,1781701736.441211,0.113878,-0.048879,-3.025986,-173.376,time
1781701736.978403,1781701736.941059,0.113878,-0.048879,-3.025850,-173.368,time
1781701737.528373,1781701737.491071,0.113878,-0.048879,-3.025707,-173.360,time
1781701738.028410,1781701737.991375,0.113878,-0.048879,-3.025476,-173.347,time
1781701738.528529,1781701738.491388,0.113878,-0.048879,-3.025161,-173.329,time
1781701739.078377,1781701739.041060,0.113878,-0.048879,-3.025008,-173.320,time
1781701739.578455,1781701739.541146,0.113878,-0.048879,-3.024809,-173.309,time
1781701740.128385,1781701740.091032,0.113878,-0.048879,-3.024531,-173.293,time
1781701740.628578,1781701740.591134,0.113878,-0.048879,-3.024519,-173.292,time
1781701741.178445,1781701741.141018,0.113878,-0.048879,-3.024397,-173.285,time
1781701741.728372,1781701741.691445,0.113878,-0.048879,-3.024136,-173.270,time
1781701742.278355,1781701742.241139,0.113878,-0.048879,-3.023954,-173.260,time
1781701742.778581,1781701742.741025,0.113878,-0.048879,-3.023836,-173.253,time
1781701743.328368,1781701743.300432,0.113878,-0.048879,-3.023717,-173.246,time
1781701743.828380,1781701743.791186,0.113878,-0.048879,-3.023557,-173.237,time
1781701744.378393,1781701744.341111,0.113878,-0.048879,-3.023423,-173.229,time
1781701744.878638,1781701744.841109,0.113878,-0.048879,-3.023364,-173.226,time
1781701745.428489,1781701745.391236,0.113878,-0.048879,-3.023221,-173.218,time
1781701745.928734,1781701745.891186,0.113878,-0.048879,-3.022992,-173.205,time
1781701746.481573,1781701746.441025,0.113878,-0.048879,-3.022882,-173.198,time
1781701747.028480,1781701746.993582,0.113878,-0.048879,-3.022757,-173.191,time
1781701747.535377,1781701747.491073,0.113878,-0.048879,-3.022652,-173.185,time
1781701748.078495,1781701748.040986,0.113878,-0.048879,-3.022486,-173.176,time
1781701748.628771,1781701748.590983,0.113878,-0.048879,-3.022530,-173.178,time
1781701749.178400,1781701749.141151,0.113878,-0.048879,-3.022300,-173.165,time
1781701749.678401,1781701749.641024,0.113878,-0.048879,-3.022103,-173.154,time
1781701750.228355,1781701750.191128,0.113878,-0.048879,-3.022045,-173.150,time
1781701750.728392,1781701750.691030,0.113878,-0.048879,-3.021924,-173.144,time
1781701751.278513,1781701751.240969,0.113878,-0.048879,-3.021573,-173.123,time
1781701751.828560,1781701751.791184,0.113878,-0.048879,-3.021501,-173.119,time
1781701752.378418,1781701752.341190,0.113878,-0.048879,-3.021211,-173.103,time
1781701752.928348,1781701752.891037,0.113878,-0.048879,-3.020915,-173.086,time
1781701753.428365,1781701753.390953,0.113878,-0.048879,-3.020874,-173.083,time
1781701753.928435,1781701753.892285,0.113878,-0.048879,-3.020681,-173.072,time
1781701754.478592,1781701754.441051,0.113878,-0.048879,-3.020492,-173.061,time
1781701755.028442,1781701754.993647,0.113878,-0.048879,-3.020279,-173.049,time
1781701755.528496,1781701755.491103,0.113878,-0.048879,-3.020174,-173.043,time
1781701756.081985,1781701756.041079,0.113878,-0.048879,-3.019900,-173.028,time
1781701756.628380,1781701756.591047,0.113878,-0.048879,-3.019679,-173.015,time
1781701757.128392,1781701757.091098,0.113878,-0.048879,-3.019561,-173.008,time
1781701757.629405,1781701757.591030,0.113878,-0.048879,-3.019541,-173.007,time
1781701758.178428,1781701758.141097,0.113878,-0.048879,-3.019548,-173.007,time
1781701758.728367,1781701758.691134,0.113878,-0.048879,-3.019339,-172.995,time
1781701759.228433,1781701759.191028,0.113878,-0.048879,-3.019255,-172.991,time
1781701759.728846,1781701759.691358,0.113878,-0.048879,-3.019023,-172.977,time
1781701760.278968,1781701760.241305,0.113878,-0.048879,-3.018825,-172.966,time
1781701760.828544,1781701760.791166,0.113878,-0.048879,-3.018609,-172.954,time
1781701761.378411,1781701761.341021,0.113878,-0.048879,-3.018535,-172.949,time
1781701761.878418,1781701761.841071,0.113878,-0.048879,-3.018385,-172.941,time
1781701762.378441,1781701762.341758,0.113878,-0.048879,-3.018110,-172.925,time
1781701762.929869,1781701762.891103,0.113878,-0.048879,-3.017977,-172.917,time
1781701763.478400,1781701763.441209,0.113878,-0.048879,-3.017889,-172.912,time
1781701763.978470,1781701763.941114,0.113878,-0.048879,-3.017778,-172.906,time
1781701764.528358,1781701764.492995,0.113878,-0.048879,-3.017568,-172.894,time
1781701765.028379,1781701764.991066,0.113878,-0.048879,-3.017493,-172.890,time
1781701765.578357,1781701765.541015,0.113878,-0.048879,-3.017316,-172.879,time
1781701766.078617,1781701766.041448,0.113878,-0.048879,-3.017010,-172.862,time
1781701766.628359,1781701766.591035,0.113878,-0.048879,-3.016828,-172.851,time
1781701767.178427,1781701767.141358,0.113878,-0.048879,-3.016782,-172.849,time
1781701767.678511,1781701767.640975,0.113878,-0.048879,-3.016519,-172.834,time
1781701768.178553,1781701768.141080,0.113878,-0.048879,-3.016344,-172.824,time
1781701768.728364,1781701768.691710,0.113878,-0.048879,-3.016196,-172.815,time
1781701768.828361,1781701768.791099,0.113878,-0.048879,-3.016138,-172.812,final
